work_id,rating,count,total_ratings,percent
16849818,3,2428,10966,22.14116359657122
16978071,3,1260,4790,26.304801670146137
15255958,3,1162,4698,24.73392933163048
15318074,3,984,4409,22.317985937854388
17626608,3,584,2302,25.36924413553432
21934498,3,4555,23141,19.683678319865177
15093755,3,350,1530,22.875816993464053
15706987,3,3284,14348,22.88820741566769
17508816,3,3976,16038,24.791121087417384
17373771,3,2149,9356,22.969217614365114
18841564,3,4167,18285,22.789171452009843
14452295,3,16037,76829,20.873628447591404
18714133,3,1410,6349,22.208221767207434
18034963,3,111224,616096,18.05303069651483
17394448,3,19729,74681,26.417696602884266
18538253,3,6979,29948,23.30372645919594
15571673,3,5125,20833,24.6003936062977
16038004,3,2198,9544,23.030176026823135
16484218,3,8245,36098,22.840600587290155
20688937,3,14423,64494,22.363320618972306
18108758,3,864,4020,21.492537313432834
17894351,3,4344,19149,22.685257715807612
17043623,3,2990,11795,25.349724459516743
16670221,3,147,529,27.788279773156898
17010494,3,2761,12145,22.733635240839853
16920842,3,1498,6539,22.90870163633583
21368890,3,828,3467,23.882319007787714
18206269,3,3990,17737,22.495348706094603
11254781,3,13154,56859,23.13442023250497
16953665,3,742,3042,24.391847468770543
19106785,3,1312,5842,22.458062307428964
18180824,3,688,3401,20.229344310496913
18236079,3,4401,19532,22.53225476141716
21561710,3,3277,12626,25.9543798511009
15333212,3,5450,24976,21.82094811018578
18940446,3,619,2996,20.660881174899867
19202069,3,421,1531,27.498367080339648
21831725,3,536,2308,23.223570190641247
18000438,3,441,2030,21.72413793103448
19195697,3,17040,77681,21.935865913157656
15718578,3,11797,52363,22.529266848729065
21753684,3,976,4359,22.390456526726314
18329141,3,6022,31328,19.222420837589375
16127841,3,1012,4136,24.46808510638298
17995392,3,26609,133632,19.91214679118774
15781826,3,5592,24821,22.52930985858749
18081356,3,1182,4818,24.533001245330013
19243842,3,229,1076,21.28252788104089
21767567,3,971,4862,19.97120526532291
23296854,3,575,2617,21.971723347344287
21558216,3,267,1088,24.540441176470587
14278755,3,840,3471,24.200518582541054
15259729,3,954,3785,25.204755614266844
18227948,3,1235,5480,22.536496350364963
15712619,3,4764,19863,23.98429240296028
17552643,3,4256,17137,24.835152010270175
23380410,3,1272,6595,19.287338893100834
18259538,3,2757,11985,23.00375469336671
17492836,3,5666,23169,24.455090854158573
23013398,3,3698,16948,21.819683738494216
24570280,3,734,2826,25.97310686482661
19107460,3,268,1182,22.673434856175973
19216095,3,449,2143,20.951936537564162
16592176,3,320,1514,21.136063408190225
21936371,3,838,3287,25.494371767569213
16791637,3,2082,9650,21.575129533678755
19183340,3,291,1295,22.47104247104247
19240558,3,490,2199,22.282855843565258
19019226,3,316,1625,19.446153846153848
15809029,3,787,3258,24.155923879680785
15938190,3,1189,5029,23.642871346192084
13155802,3,3640,16450,22.127659574468083
18000766,3,1118,4756,23.507148864592097
16015193,3,2292,8713,26.305520486629174
19118237,3,585,2529,23.131672597864767
18035545,3,844,3689,22.878828950935212
15746543,3,1527,6152,24.82119635890767
21834321,3,2343,11729,19.976127547105467
14308470,3,1951,8098,24.092368486045938
18538203,3,8824,41623,21.199817408644257
19082075,3,5394,23143,23.307263535410275
13456114,3,2529,11881,21.286087029711304
18116420,3,3047,13631,22.353459027217372
21510916,3,2574,10947,23.51329131268841
17478525,3,304,1426,21.31837307152875
15493453,3,527,2025,26.024691358024693
21420399,3,1315,6312,20.833333333333336
19058959,3,1991,8580,23.205128205128204
14757893,3,1843,8084,22.798119742701633
19258408,3,320,1452,22.03856749311295
18252653,3,4214,17993,23.42021897404546
17935556,3,950,4056,23.422090729783037
14751763,3,1545,7946,19.44374528064435
18221998,3,1207,5008,24.10143769968051
13677912,3,2049,8603,23.81727304428688
19121261,3,362,1533,23.613829093281147
17923914,3,2075,8057,25.75400273054487
18214350,3,424,2133,19.87810595405532
18216417,3,894,4050,22.074074074074073
15689944,3,1518,6157,24.654864382004224
27229011,3,1352,5285,25.581835383159884
18638593,3,627,2552,24.568965517241377
22102652,3,397,1618,24.53646477132262
18020408,3,211,941,22.422954303931988
18226669,3,2614,10601,24.658051127252143
14167526,3,2519,10321,24.406549752930918
19107455,3,1931,6709,28.782232821582948
21469702,3,735,2816,26.10085227272727
16319429,3,1497,6287,23.811038651184983
17433957,3,496,2153,23.037621922898282
18982971,3,2954,13131,22.49638260604676
16749009,3,2873,11024,26.06132075471698
14240586,3,3057,15410,19.837767683322518
20423434,3,107,430,24.88372093023256
19074404,3,4515,19164,23.559799624295554
19036626,3,313,1565,20.0
16737556,3,1094,4300,25.441860465116278
15854293,3,1331,6319,21.0634594081342
18079779,3,297,1332,22.2972972972973
21415597,3,4421,16329,27.074529977340926
19037442,3,174,908,19.162995594713657
16751534,3,2902,11157,26.010576319799227
17251309,3,8365,27884,29.999282742791568
15459880,3,1889,6654,28.388938984069732
19938499,3,496,2022,24.530168150346192
21549524,3,4516,14439,31.276404183115176
22114426,3,456,1554,29.343629343629345
19059734,3,1929,6873,28.066346573548667
19697088,3,1624,6916,23.481781376518217
16035084,3,10450,39730,26.302542159577147
17373747,3,474,1621,29.241209130166563
13086734,3,1196,4767,25.089154604573103
15854226,3,1087,4359,24.936912135810964
16985086,3,1613,5910,27.292724196277497
18085668,3,2611,8951,29.169925148028153
21807237,3,24835,92193,26.93805386526092
19051762,3,18438,73922,24.942506966802846
15093669,3,1506,5825,25.854077253218883
18120012,3,1049,4531,23.151622158463915
18111704,3,8250,37658,21.907695575973232
15964230,3,3708,14001,26.483822584101134
21367179,3,777,2836,27.397743300423134
17389742,3,4811,19047,25.258570903554368
6736543,3,36052,131369,27.44330854311139
18463625,3,5371,21172,25.3684111090119
18665223,3,2456,9859,24.911248605335228
19256594,3,344,1480,23.243243243243246
21759169,3,1726,8597,20.076770966616262
16009906,3,2591,10185,25.439371624938634
13282450,3,448,1967,22.77580071174377
19426990,3,20540,81836,25.098978444694264
18177042,3,385,1572,24.491094147582697
17868608,3,3655,13568,26.938384433962266
18538006,3,5379,19352,27.795576684580404
15586973,3,6094,25330,24.058428740623768
19022487,3,26202,98427,26.620744307964276
18531984,3,5714,24780,23.058918482647293
18171867,3,3613,13043,27.70068235835314
18197631,3,1657,6247,26.524731871298222
15464655,3,25901,97485,26.56921577678617
17995680,3,2653,10134,26.1791987369252
21803378,3,2535,10411,24.34924598981846
18908524,3,348,1315,26.4638783269962
15750630,3,320,1131,28.293545534924846
16309727,3,1289,4964,25.966962127316677
18101226,3,1657,6727,24.632079678905903
20751151,3,3645,13408,27.185262529832936
23629435,3,367,1498,24.499332443257675
21450102,3,539,1930,27.927461139896376
19028791,3,4139,16420,25.207064555420217
19102940,3,9490,35410,26.80033888731997
19063909,3,645,2618,24.63712757830405
16402333,3,809,3554,22.763083849184017
14287876,3,4097,15880,25.79974811083123
17976650,3,257,1152,22.30902777777778
19071609,3,625,2357,26.516758591429785
18079504,3,455,1688,26.954976303317537
14297146,3,9508,38444,24.732077827489334
16334571,3,2687,11045,24.327750113173384
20384877,3,1757,6886,25.515538774324714
17904176,3,465,2007,23.168908819133037
17867921,3,333,1428,23.319327731092436
18147765,3,2615,10415,25.108017282765243
19098237,3,1058,3714,28.486806677436725
15767096,3,2116,10248,20.647931303669008
18983802,3,473,1775,26.647887323943664
19176671,3,572,1878,30.45793397231097
13533441,3,806,3510,22.962962962962962
15816791,3,906,3395,26.686303387334316
17578969,3,2271,10221,22.218960962723806
12699901,3,256,975,26.256410256410255
19067988,3,754,3100,24.322580645161292
18945788,3,17062,66824,25.532742727163892
18147842,3,156,596,26.174496644295303
16686497,3,1287,5204,24.73097617217525
18675643,3,220,980,22.448979591836736
15898155,3,1089,4043,26.93544397724462
18714302,3,337,1208,27.897350993377483
18605866,3,370,1240,29.838709677419356
15459837,3,824,2909,28.325885183911996
18000459,3,340,1362,24.963289280469898
18419695,3,1030,4293,23.99254600512462
17128227,3,4183,17652,23.69703149784727
18983943,3,287,1037,27.67598842815815
23986888,3,2047,8670,23.610149942329873
17462973,3,3124,11180,27.94275491949911
21581371,3,102,458,22.270742358078603
19107145,3,93,403,23.076923076923077
15467346,3,3312,13909,23.811920339348625
18533764,3,270,1036,26.061776061776058
18116241,3,351,1410,24.893617021276597
16444913,3,641,2186,29.322964318389754
17944098,3,991,3709,26.718792127258023
19198861,3,2201,7953,27.67509116056834
19164337,3,998,4188,23.829990448901622
18264832,3,465,1884,24.681528662420384
19114870,3,631,2220,28.423423423423422
20565079,3,820,3660,22.404371584699454
16903994,3,6049,26962,22.43527928195238
16737506,3,827,3496,23.655606407322654
21517184,3,131,466,28.11158798283262
17603066,3,9140,33933,26.935431585771962
21952578,3,254,1010,25.14851485148515
18459123,3,563,2396,23.497495826377296
16248238,3,2391,9058,26.396555531022305
18330291,3,3110,13059,23.81499349107895
18160064,3,2360,8252,28.599127484246246
19148330,3,193,716,26.955307262569832
17101486,3,1236,4599,26.875407697325503
19107175,3,337,1268,26.577287066246058
19008874,3,4953,19356,25.588964662120272
18066340,3,4657,18317,25.42446907244636
17811454,3,833,2973,28.01883619239825
17442531,3,383,1394,27.47489239598278
21503714,3,324,1219,26.5791632485644
17797669,3,2365,8595,27.515997673065733
17836362,3,6506,26157,24.87288297587644
19153727,3,18851,68229,27.629014055606856
14750661,3,3159,11953,26.428511670710282
18983844,3,1029,3834,26.838810641627543
16968113,3,364,1571,23.16995544239338
16910721,3,631,2571,24.54297938545313
17363999,3,5143,20832,24.687980030721963
21600436,3,200,745,26.845637583892618
21801244,3,619,2370,26.11814345991561
18624415,3,1797,6977,25.756055611294254
17995545,3,1886,7952,23.717303822937627
19126185,3,871,3282,26.538695917123707
17002505,3,1521,5476,27.775748721694665
19016198,3,514,1849,27.798810167658196
18226128,3,1477,5346,27.628133183688742
21773012,3,143,518,27.606177606177607
16236215,3,1113,3740,29.759358288770056
15502516,3,3227,13901,23.21415725487375
18334314,3,3257,13394,24.31685829475885
19018978,3,1097,4160,26.370192307692307
21435639,3,24,116,20.689655172413794
19200406,3,591,2183,27.072835547411817
21571915,3,329,1135,28.986784140969164
52973349,3,157,946,16.596194503171247
54375969,3,1260,6993,18.01801801801802
51867866,3,112,800,14.000000000000002
54325844,3,2475,6835,36.210680321872715
55537038,3,3919,18217,21.512872591535377
53607455,3,466,1368,34.06432748538012
52910875,3,2195,9350,23.475935828877006
55491362,3,30,290,10.344827586206897
55155150,3,9494,35273,26.915771269809767
52388677,3,836,2580,32.4031007751938
50441204,3,307,1344,22.842261904761905
51873346,3,843,2653,31.7753486618922
50866600,3,986,4637,21.263748113004098
55163938,3,372,1494,24.899598393574294
50727814,3,6095,28879,21.10530143010492
51103803,3,1378,6747,20.423892100192678
51882188,3,142,847,16.76505312868949
49638838,3,188,847,22.195985832349468
51817176,3,472,1770,26.666666666666668
51414129,3,8255,32393,25.483900842774677
48253660,3,1337,6216,21.50900900900901
52067059,3,1358,4680,29.01709401709402
52115149,3,119,727,16.368638239339752
50370943,3,187,814,22.972972972972975
54014300,3,271,1295,20.92664092664093
50875361,3,253,1163,21.75408426483233
45372420,3,88,276,31.88405797101449
49340945,3,70,622,11.254019292604502
57646853,3,998,7569,13.185361342317348
50568794,3,1726,4307,40.07429765498026
50329891,3,46,272,16.911764705882355
51575848,3,657,2197,29.904415111515704
49581453,3,619,1998,30.98098098098098
52586056,3,1234,10866,11.356524940180378
52694767,3,2376,10562,22.495739443287256
54976571,3,24,92,26.08695652173913
49254616,3,364,1407,25.870646766169152
50248694,3,222,1235,17.97570850202429
45743348,3,565,2754,20.515613652868556
50248651,3,126,599,21.03505843071786
50279944,3,247,754,32.758620689655174
51732590,3,473,1078,43.87755102040816
52115298,3,409,1593,25.674827369742626
52235042,3,960,5397,17.787659811006115
51766424,3,937,7449,12.578869646932475
50576265,3,584,2137,27.328029948525973
50444385,3,99,648,15.277777777777779
51198707,3,543,1740,31.20689655172414
54335967,3,179,685,26.13138686131387
51302260,3,432,1418,30.4654442877292
52143530,3,2247,7209,31.169371618809823
46768863,3,1584,5041,31.42233683792898
51817817,3,275,1445,19.031141868512112
50669966,3,3930,15413,25.497956270680593
54882949,3,1393,12169,11.447119730462651
50710100,3,1028,4699,21.876995105341564
55124654,3,752,2799,26.86673812075741
54397694,3,1074,5810,18.485370051635112
53428144,3,581,3020,19.23841059602649
53090502,3,220,1060,20.754716981132077
53069059,3,97,310,31.290322580645164
53149569,3,2578,9943,25.927788393844914
51587156,3,211,874,24.14187643020595
53108226,3,151,668,22.604790419161677
50422302,3,634,2189,28.96299680219278
50499449,3,242,1031,23.47235693501455
50787140,3,2994,9651,31.022691949020825
51204413,3,404,2009,20.109507217521156
52136585,3,191,983,19.430315361139368
53743664,3,442,1728,25.578703703703702
52959357,3,3599,26973,13.342972602231862
45580100,3,88,536,16.417910447761194
50541441,3,128,836,15.311004784688995
52146842,3,516,1692,30.49645390070922
53837721,3,27840,77966,35.707872662442604
49193186,3,6317,26538,23.803602381490695
49653556,3,1721,6980,24.65616045845272
50442846,3,406,3066,13.24200913242009
51586838,3,1136,4256,26.691729323308273
50518334,3,204,736,27.717391304347828
51302148,3,95,542,17.52767527675277
47758879,3,1332,4534,29.37803264225849
51868687,3,329,822,40.024330900243314
50453535,3,46,194,23.711340206185564
51246585,3,309,3294,9.380692167577413
50890346,3,196,2188,8.957952468007313
46824140,3,163,2461,6.623323852092645
51145215,3,69,184,37.5
55087763,3,347,4618,7.514075357297531
53077006,3,3935,48532,8.108052419022501
3829748,3,2725,13635,19.985331866519985
50935130,3,1852,4582,40.4190309908337
53178674,3,1553,6016,25.814494680851062
47327681,3,3817,38896,9.813348416289593
55059498,3,13,393,3.307888040712468
51235136,3,2459,9629,25.537438986395266
49695353,3,425,1506,28.220451527224437
53181276,3,385,1344,28.645833333333332
55563356,3,421,2082,20.2209414024976
50575377,3,1922,6357,30.234387289602015
50513878,3,899,5123,17.54831153620925
52862308,3,725,4083,17.756551555229
53299478,3,24,316,7.59493670886076
49563536,3,102,446,22.869955156950674
48277368,3,1943,9772,19.88334015554646
50248709,3,139,451,30.820399113082043
50328715,3,2441,8191,29.80100109876694
54795861,3,651,4401,14.792092706203135
53422046,3,168,654,25.688073394495415
51829351,3,135,396,34.090909090909086
51732650,3,789,2234,35.31781557743957
53325365,3,3259,8901,36.61386361083024
52960112,3,995,5307,18.748822310156395
49478728,3,874,12409,7.043275042308002
51868199,3,52,188,27.659574468085108
47328249,3,1311,3249,40.35087719298245
50492909,3,1983,16505,12.014541048167223
53360453,3,241,739,32.61163734776725
49695256,3,2283,6449,35.40083733912234
53138245,3,55,405,13.580246913580247
49683433,3,197,943,20.890774125132555
55105895,3,2969,17789,16.690089381078195
50872859,3,90,327,27.522935779816514
48254779,3,110,478,23.01255230125523
53849351,3,2274,6928,32.82332563510393
51878069,3,202,1142,17.68826619964974
52112323,3,194,978,19.836400817995912
51817660,3,192,1191,16.120906801007557
52074071,3,302,841,35.90963139120095
50755147,3,231,1566,14.75095785440613
53383241,3,57,233,24.463519313304722
54969900,3,188,1465,12.832764505119453
53362553,3,275,1082,25.41589648798521
53212454,3,241,1847,13.048186247969682
51146207,3,193,869,22.209436133486765
52812956,3,1060,5665,18.711385701676964
57414860,3,339,1951,17.375704766786264
52666279,3,687,2098,32.74547187797903
44508733,3,80,265,30.18867924528302
53181455,3,122,485,25.15463917525773
51613915,3,131,562,23.309608540925268
49035533,3,208,1532,13.577023498694519
51979220,3,797,3868,20.60496380558428
45838500,3,438,2239,19.56230460026798
50306201,3,811,5331,15.212905646220221
52490278,3,164,1060,15.471698113207546
50652411,3,2057,12303,16.719499309111598
49155277,3,1793,5853,30.633862976251496
46829462,3,253,839,30.154946364719905
55111104,3,137,552,24.818840579710145
53383357,3,24,179,13.40782122905028
49985053,3,399,1928,20.695020746887966
51683376,3,120,511,23.483365949119374
49523501,3,714,4576,15.603146853146853
51879728,3,859,3618,23.742399115533445
51153790,3,2124,9992,21.257005604483588
51739338,3,255,2020,12.623762376237623
53629123,3,522,1905,27.401574803149607
54003394,3,774,2495,31.022044088176354
49962044,3,106,670,15.82089552238806
54129633,3,202,926,21.814254859611232
53504581,3,1058,4386,24.122207022343822
52060128,3,75,233,32.18884120171674
49917517,3,177,675,26.222222222222225
49744300,3,351,1025,34.243902439024396
53543599,3,724,3683,19.65788759163725
55831793,3,96,410,23.414634146341466
44737355,3,125,790,15.822784810126583
52785676,3,1315,6387,20.588695788320024
50717790,3,93,365,25.47945205479452
47188333,3,189,610,30.983606557377048
53186285,3,232,1120,20.714285714285715
42999476,3,252,813,30.996309963099634
50445766,3,152,376,40.42553191489361
51716852,3,381,1831,20.80830147460404
44892268,3,558,1843,30.27672273467173
52389058,3,4296,14061,30.552592276509493
53565612,3,2800,9440,29.66101694915254
54453872,3,473,3145,15.039745627980922
52587723,3,358,1847,19.38278289117488
49955594,3,117,466,25.10729613733906
50875345,3,250,1343,18.615040953090098
53090763,3,1677,8775,19.11111111111111
53606873,3,118,669,17.638266068759343
52153977,3,77,423,18.203309692671397
52153974,3,167,602,27.740863787375414
47855335,3,1056,3056,34.55497382198953
51498506,3,260,665,39.097744360902254
52153752,3,108,978,11.042944785276074
50361233,3,656,2053,31.95323916220166
52107758,3,2113,12756,16.564753841329573
52603350,3,69,1016,6.791338582677166
53464530,3,1505,5280,28.50378787878788
51600167,3,1377,5629,24.46260437022562
51234185,3,6565,25524,25.720890142610877
52935032,3,7072,28050,25.212121212121215
52729494,3,3761,15583,24.135275620868896
53777609,3,366,2168,16.88191881918819
54325849,3,1500,6053,24.78110028085247
47254737,3,194,702,27.635327635327634
50384116,3,1447,9982,14.496092967341214
49168220,3,57,340,16.76470588235294
50538112,3,1677,4620,36.298701298701296
50833530,3,469,1611,29.11235257603973
49731940,3,82,262,31.297709923664126
51302246,3,575,1413,40.69355980184006
52688169,3,1629,5054,32.231895528294416
52030617,3,198,801,24.719101123595504
49731957,3,21,315,6.666666666666667
52114826,3,1980,5346,37.03703703703704
45198747,3,124,491,25.254582484725052
55470475,3,33,144,22.916666666666664
54372404,3,218,1201,18.151540383014154
42663482,3,80,220,36.36363636363637
52074327,3,53,252,21.03174603174603
51983077,3,34,157,21.656050955414013
53297949,3,330,1568,21.04591836734694
53208014,3,172,721,23.855755894590846
55011555,3,39,176,22.15909090909091
52472813,3,751,8119,9.249907624091637
50627306,3,2978,8245,36.11885991510006
53521810,3,1073,3893,27.562291292062675
51301974,3,100,306,32.6797385620915
47308195,3,667,2359,28.27469266638406
50874455,3,148,641,23.08892355694228
50335505,3,456,1524,29.92125984251969
46064236,3,498,1889,26.363155108523028
52360051,3,92,633,14.533965244865717
51777682,3,446,2079,21.452621452621454
51572469,3,332,1957,16.964741951967298
1808852,3,10918,34789,31.38348328494639
13597477,3,2504,5731,43.69220031408131
15555526,3,514,4348,11.821527138914444
21933444,3,33840,100034,33.8284983105744
3498977,3,1079,3527,30.592571590586903
21434280,3,693,2616,26.490825688073393
21596603,3,1591,4012,39.65603190428714
10995406,3,17213,51193,33.62373762037779
17243368,3,4235,53915,7.854956876564962
6611907,3,2667,7798,34.20107719928186
25337782,3,4293,12520,34.28913738019169
10513867,3,381,1223,31.152902698282908
2334227,3,1331,4180,31.842105263157894
11124709,3,809,2789,29.006812477590532
23645580,3,3621,11290,32.0726306465899
17273435,3,1182,3294,35.88342440801457
3333606,3,6598,17783,37.10285103750773
40015533,3,5870,69864,8.40203824573457
6571827,3,4114,65646,6.266946957925845
1207057,3,4440,13686,32.44191144234985
856005,3,8991,23117,38.89345503309253
16538988,3,883,2658,33.220466516177574
6681025,3,881,2633,33.45993163691606
6892049,3,381,1118,34.078711985688734
15555578,3,397,3498,11.349342481417953
1782551,3,9137,94818,9.63635596616676
11194435,3,1151,2918,39.44482522275531
7404751,3,7849,20402,38.471718458974614
25073654,3,163,425,38.35294117647059
18973338,3,1256,4743,26.481130086443176
39278336,3,32,123,26.01626016260163
18538204,3,501,1459,34.3385880740233
15013397,3,4110,19484,21.094231164032028
25468731,3,271,5006,5.4135037954454654
50141710,3,245,533,45.96622889305816
9926179,3,504,1623,31.053604436229204
5347605,3,1032,9240,11.168831168831169
18312872,3,1477,4124,35.81474296799224
2423477,3,1168,3604,32.40843507214207
6832814,3,2638,9205,28.658337859858772
15086278,3,1759,5910,29.76311336717428
18639202,3,412,1292,31.88854489164087
2200915,3,552,1672,33.014354066985646
24337078,3,600,7084,8.46979107848673
2788445,3,475,1327,35.79502637528259
52488792,3,103,961,10.718002081165452
15555538,3,428,3928,10.896130346232178
15555467,3,623,5072,12.283123028391167
26476394,3,1296,16817,7.706487482904204
25095578,3,918,2455,37.39307535641548
1601627,3,3894,11025,35.31972789115646
21432842,3,769,2634,29.195140470766894
7404924,3,1253,4111,30.479202140598392
38974194,3,1149,2913,39.44387229660144
49879568,3,109,338,32.24852071005917
13610262,3,2117,6565,32.24676313785225
24242135,3,2387,7372,32.37927292457949
41610712,3,1076,3429,31.379410906969962
563837,3,14171,41154,34.43407688195558
41996180,3,334,807,41.38785625774473
25747377,3,3467,10451,33.17385896086499
6160130,3,1228,15381,7.983876210909564
2768892,3,632,2003,31.552670993509736
129068,3,890,8866,10.038348748026166
3567628,3,1348,4342,31.045601105481346
11143247,3,494,1315,37.56653992395437
21536321,3,548,1586,34.552332912988646
17286791,3,469,4029,11.64060560933234
6614831,3,282,819,34.43223443223443
237194,3,1514,13453,11.25399539136252
349431,3,1944,15677,12.400331696115328
14805540,3,12994,39162,33.180123589193606
2462307,3,4301,14317,30.041209750646086
26121506,3,292,980,29.795918367346943
19137260,3,14323,40743,35.1545050683553
18419055,3,598,1694,35.30106257378985
24946919,3,1070,3274,32.68173488087966
3254095,3,5088,14982,33.960752903484185
3281465,3,10811,118473,9.12528593012754
16605490,3,8198,24293,33.746346684230026
18226265,3,341,829,41.133896260554884
1107902,3,3185,7955,40.037712130735386
2046265,3,1726,17130,10.0758902510216
39834515,3,373,1475,25.28813559322034
26575391,3,3012,7803,38.60053825451749
4951481,3,1738,4042,42.998515586343395
189503,3,57234,184663,30.99375619371504
801608,3,1272,3710,34.285714285714285
16327632,3,318,982,32.382892057026474
3898723,3,2164,23433,9.2348397558998
42913841,3,1257,3841,32.72585264254101
836462,3,3501,34315,10.202535334401865
42099387,3,576,1741,33.08443423319931
18117083,3,1770,4801,36.867319308477406
21823357,3,4980,14503,34.33772322967662
4857805,3,6626,22043,30.059429297282588
25464423,3,346,2536,13.643533123028392
17643316,3,9122,25038,36.43262241393083
43546219,3,179,1919,9.327774882751433
6594994,3,767,7549,10.160286130613326
1070598,3,3556,8657,41.07658542220169
6405538,3,13417,35045,38.28506206306177
18007817,3,931,2392,38.92140468227424
302147,3,1655,4283,38.64113938827924
4118711,3,3091,7192,42.978309232480534
45490508,3,473,5189,9.115436500289073
25095533,3,1042,3130,33.290734824281145
25965808,3,200,2312,8.650519031141869
3471639,3,501,4855,10.319258496395468
12908561,3,1107,12423,8.91089108910891
1791718,3,265,2685,9.869646182495345
13412756,3,1097,3439,31.89880779296307
2116174,3,471,1355,34.760147601476014
16177189,3,1959,5370,36.4804469273743
13393712,3,3252,10900,29.834862385321102
3380442,3,1305,4036,32.33399405351833
42871346,3,177,423,41.843971631205676
649139,3,2503,7490,33.41789052069426
69211,3,1839,4715,39.003181336161184
1964961,3,562,1735,32.391930835734875
15555455,3,737,6735,10.942835931700074
3036720,3,1216,12480,9.743589743589745
42713962,3,1380,3183,43.35532516493873
6759670,3,18994,55592,34.166786587998274
26415742,3,91,308,29.545454545454547
1594826,3,947,2864,33.065642458100555
45063868,3,51,930,5.483870967741936
783162,3,561,1612,34.801488833746895
21497551,3,90,242,37.1900826446281
13010426,3,702,6330,11.090047393364928
21516881,3,160,739,21.650879566982407
101770,3,12106,45756,26.457732319258675
6791,3,2024,19805,10.219641504670538
2230129,3,1696,4686,36.192915066154505
3364117,3,2462,6076,40.52007899934168
18264546,3,468,1390,33.669064748201436
37571302,3,261,825,31.636363636363633
25985095,3,623,1559,39.961513790891594
50280155,3,4,67,5.970149253731343
19634771,3,746,2122,35.1555136663525
19098270,3,438,3891,11.25674633770239
48745817,3,338,964,35.06224066390041
919765,3,1746,4905,35.59633027522936
51421915,3,96,312,30.76923076923077
1041503,3,3370,8934,37.72106559211999
43207676,3,35,1781,1.9651880965749577
16160067,3,1970,19462,10.1222895899702
401520,3,764,1926,39.66770508826583
5023150,3,8096,25512,31.734085920351205
15556137,3,244,2526,9.659540775930324
25200161,3,251,672,37.351190476190474
14801768,3,1284,3485,36.84361549497848
10996996,3,497,1635,30.39755351681957
42455675,3,656,6328,10.366624525916562
6732689,3,4143,12513,33.10956605130664
22000132,3,1928,5061,38.095238095238095
15555699,3,341,2989,11.408497825359651
34868729,3,3887,11437,33.98618518842354
1023644,3,3081,7085,43.48623853211009
45517455,3,783,7056,11.096938775510203
21526162,3,1306,3519,37.112816140949136
43146368,3,247,647,38.17619783616693
3255539,3,6191,17836,34.710697465799505
40236367,3,1477,4376,33.75228519195612
6463092,3,38170,102179,37.356012487888904
46177109,3,143,365,39.178082191780824
1044367,3,1433,3510,40.826210826210826
387473,3,1288,3190,40.376175548589345
42815482,3,1370,11036,12.413918086263138
15555742,3,307,2904,10.571625344352617
3533617,3,2927,26701,10.962136249578668
2026244,3,1074,8267,12.991411636627555
18342702,3,736,2090,35.21531100478469
923313,3,468,1194,39.19597989949749
6434434,3,3205,7739,41.413619330662875
2469,3,4631,13772,33.626198083067095
27204944,3,1751,5160,33.934108527131784
1920615,3,2411,6868,35.10483401281304
6358552,3,3417,45994,7.429229899552116
3352398,3,314812,1226472,25.668095154230997
24570124,3,2052,6003,34.18290854572714
47804252,3,121,1687,7.172495554238292
6252965,3,5429,15356,35.354258921594166
4240781,3,8022,21705,36.95922598479613
999507,3,2052,21786,9.418892866978794
21754877,3,9740,32207,30.241872884776598
1554249,3,2236,9152,24.431818181818183
197438,3,1461,11179,13.06914750872171
28158779,3,329,4370,7.528604118993135
24951203,3,1057,13544,7.804193738924985
39895011,3,671,1851,36.25067531064289
25043977,3,161,1612,9.987593052109181
1097441,3,2551,21882,11.657983730920392
16363065,3,3245,8662,37.46247979681367
14511050,3,5561,17843,31.166283696687774
14070473,3,2587,7422,34.855834007006194
2817970,3,3255,8673,37.530266343825666
15760,3,1886,16191,11.64844666790192
5138156,3,401,3727,10.759323852964851
41049519,3,38,443,8.577878103837472
120946,3,2061,5492,37.527312454479244
5333596,3,698,2040,34.21568627450981
44915222,3,1702,5083,33.4841628959276
448948,3,1515,4134,36.64731494920174
21994043,3,744,6886,10.80453093232646
18538886,3,5981,17981,33.26288860463823
522675,3,2163,34037,6.354849134765109
22314610,3,342,2834,12.067748764996471
2948058,3,604,5409,11.166574228138288
6581575,3,451,1182,38.155668358714045
41413665,3,686,2032,33.75984251968504
3019373,3,4509,12672,35.58238636363637
1043197,3,298,3889,7.662638210336848
19054760,3,1665,17458,9.53717493412762
27680292,3,1137,3650,31.15068493150685
2232085,3,799,2364,33.79864636209814
387969,3,1431,4174,34.283660757067565
26129550,3,4646,48313,9.61645933806636
1424636,3,3286,27269,12.050313542850857
15210065,3,6149,17160,35.833333333333336
41987038,3,815,2145,37.995337995338
3441259,3,8676,24840,34.92753623188406
3347070,3,6563,19487,33.67886283163134
2239382,3,1051,3006,34.96340652029275
11141856,3,4943,14310,34.54227812718379
2995200,3,879,3226,27.247365158090513
2424548,3,7904,21708,36.41053989312696
32041713,3,624,1903,32.79033105622701
2220311,3,7140,20166,35.40612912823564
41520104,3,480,1642,29.232643118148598
21950352,3,2321,9187,25.26395994339828
2615068,3,23967,71725,33.41512722202858
955346,3,17391,55701,31.222060645230787
1482438,3,14728,44290,33.25355610747347
44960908,3,3320,12277,27.042437077461923
